Id,Response
33892,1
33902,7
33908,5
33917,4
33928,1
33939,1
33943,5
33944,4
33953,8
33954,5
33956,8
33958,5
33960,4
33963,3
33965,5
33966,4
33967,8
33969,2
33973,7
33984,6
33986,8
33987,8
33993,7
34003,7
34008,4
34012,7
34014,7
34019,4
34026,8
34038,6
34047,8
34050,4
34051,2
34058,4
34059,4
34061,8
34063,7
34064,8
34066,1
34077,2
34080,4
34081,6
34082,4
34088,5
34091,5
34093,6
34095,1
34096,4
34100,4
34102,8
34103,7
34108,5
34109,7
34121,5
34122,6
34124,6
34127,8
34130,3
34132,7
34136,8
34160,8
34163,4
34166,8
34174,7
34175,8
34183,4
34186,6
34191,6
34193,8
34194,1
34199,2
34203,8
34205,1
34207,6
34209,6
34210,3
34212,5
34214,4
34220,6
34222,8
34223,2
34231,5
34235,7
34238,8
34241,8
34243,7
34255,8
34256,2
34258,4
34262,7
34265,8
34268,8
34273,6
34279,8
34282,8
34286,2
34301,3
34303,7
34312,3
34315,8
34316,6
34317,8
34322,7
34325,4
34329,5
34330,2
34333,6
34337,6
34340,8
34341,8
34343,5
34353,7
34355,1
34357,8
34362,5
34365,5
34379,8
34382,8
34384,5
34385,8
34390,8
34404,8
34407,1
34408,8
34409,8
34415,7
34416,4
34418,8
34420,6
34422,8
34423,8
34427,1
34436,8
34439,6
34443,8
34448,6
34449,5
34450,8
34453,3
34470,4
34473,1
34475,7
34476,3
34483,8
34485,7
34494,8
34503,6
34505,5
34507,6
34512,5
34513,8
34514,8
34516,6
34517,7
34524,5
34526,4
34533,1
34535,8
34538,1
34543,8
34545,7
34548,6
34549,4
34558,6
34561,8
34573,8
34578,2
34582,2
34583,8
34584,2
34594,1
34600,6
34612,2
34613,5
34616,7
34619,7
34621,1
34627,8
34633,1
34634,8
34642,6
34644,8
34658,8
34668,6
34671,1
34675,2
34676,6
34686,8
34687,8
34692,2
34693,6
34711,8
34712,1
34722,2
34729,1
34731,2
34733,8
34735,8
34737,3
34738,7
34742,6
34746,1
34747,7
34750,8
34753,8
34755,7
34756,3
34759,8
34761,6
34773,7
34774,5
34783,3
34785,2
34793,3
34794,8
34796,8
34797,8
34806,8
34814,8
34817,6
34826,8
34828,8
34829,6
34832,5
34833,8
34836,3
34837,7
34838,4
34845,8
34846,2
34847,7
34859,1
34862,5
34865,8
34868,7
34878,1
34881,8
34885,6
34888,8
34892,8
34903,1
34904,2
34905,8
34907,7
34909,6
34912,8
34916,2
34923,5
34928,8
34931,7
34934,4
34935,8
34941,2
34944,8
34949,8
34953,5
34959,8
34962,8
34965,7
34975,1
34976,7
34978,6
34984,8
34986,6
34988,3
34990,6
34992,4
34993,3
34994,4
34997,7
34998,8
35000,8
35001,6
35003,3
35005,6
35010,8
35011,8
35014,8
35017,6
35025,8
35031,4
35034,1
35036,2
35038,8
35039,1
35040,6
35043,7
35045,8
35048,7
35054,5
35056,6
35058,8
35065,4
35066,6
35067,8
35069,3
35072,2
35074,6
35085,7
35086,3
35087,6
35089,5
35090,8
35095,4
35097,1
35101,7
35102,3
35103,8
35105,7
35106,7
35111,7
35118,3
35121,7
35135,8
35141,7
35142,8
35150,5
35152,8
35156,5
35160,5
35162,4
35163,7
35166,8
35169,4
35170,8
35171,3
35172,8
35175,8
35176,7
35182,7
35183,6
35187,6
35191,6
35195,1
35200,7
35201,6
35202,1
35205,5
35208,1
35210,1
35218,7
35227,7
35235,6
35236,8
35241,7
35251,6
35257,8
35260,8
35264,8
35271,7
35272,8
35277,8
35278,6
35279,8
35282,5
35289,7
35290,8
35292,8
35293,4
35294,8
35299,5
35311,5
35313,8
35321,7
35324,8
35325,4
35327,2
35329,7
35330,8
35337,2
35338,7
35342,4
35347,1
35349,8
35350,4
35353,8
35359,8
35361,3
35366,8
35367,3
35370,3
35375,7
35376,6
35385,8
35395,7
35397,8
35398,6
35401,8
35408,5
35413,7
35415,8
35417,4
35419,5
35427,6
35428,8
35437,5
35443,4
35444,1
35446,6
35448,8
35449,8
35450,8
35457,8
35462,8
35464,8
35467,8
35469,1
35473,5
35476,8
35480,4
35483,7
35484,8
35489,8
35492,7
35493,8
35494,2
35503,2
35506,8
35507,4
35518,7
35519,8
35523,4
35534,7
35542,7
35544,5
35554,6
35555,4
35556,1
35558,7
35560,3
35565,8
35566,6
35567,3
35569,6
35577,1
35582,4
35583,7
35586,2
35599,4
35608,4
35613,5
35623,8
35627,2
35630,7
35635,5
35638,7
35647,2
35649,6
35654,4
35657,6
35661,1
35662,5
35666,1
35676,8
35682,6
35692,6
35696,8
35697,4
35701,8
35718,3
35722,3
35724,2
35730,5
35738,6
35741,7
35744,5
35746,4
35749,5
35751,4
35757,1
35758,6
35762,5
35763,8
35764,8
35770,7
35778,5
35780,2
35787,6
35790,2
35796,6
35798,2
35800,8
35803,7
35809,4
35814,1
35817,5
35820,4
35826,7
35827,4
35833,8
35836,3
35841,6
35843,6
35844,8
35853,6
35854,4
35856,7
35857,8
35862,7
35869,1
35873,7
35875,7
35877,4
35880,7
35885,4
35888,7
35889,3
35890,6
35898,3
35903,1
35905,6
35911,8
35917,4
35923,5
35929,8
35936,8
35937,8
35939,6
35941,7
35942,7
35947,5
35949,7
35950,4
35952,5
35961,3
35968,8
35975,6
35988,7
35995,8
35996,7
36000,6
36004,8
36005,6
36028,3
36029,8
36030,6
36035,8
36040,7
36046,5
36048,1
36049,2
36051,6
36056,7
36065,8
36066,8
36068,7
36071,7
36080,7
36082,8
36084,1
36088,3
36089,8
36093,8
36094,1
36097,5
36102,1
36105,1
36108,1
36109,8
36119,2
36121,6
36124,2
36127,8
36133,8
36135,3
36141,7
36142,8
36147,1
36156,7
36158,8
36161,2
36162,4
36166,8
36170,1
36171,7
36172,1
36174,4
36182,8
36190,4
36191,1
36192,7
36199,8
36207,3
36211,8
36214,8
36222,6
36223,1
36225,8
36227,5
36235,8
36237,8
36238,8
36240,7
36242,8
36255,8
36256,6
36257,7
36260,3
36264,8
36265,3
36269,2
36272,6
36273,8
36277,2
36278,7
36283,4
36284,8
36287,3
36288,6
36292,8
36294,2
36297,8
36299,3
36300,3
36305,2
36306,3
36310,8
36312,8
36313,4
36319,6
36323,6
36330,8
36332,7
36333,4
36336,5
36340,5
36342,8
36343,8
36344,7
36350,6
36353,8
36356,7
36360,1
36366,8
36373,8
36376,8
36391,1
36397,4
36401,8
36418,2
36420,8
36424,2
36433,6
36434,8
36438,6
36439,7
36441,6
36445,7
36447,5
36449,4
36451,8
36459,4
36466,8
36468,6
36485,4
36498,8
36499,3
36506,7
36507,7
36508,6
36516,5
36517,7
36525,5
36527,1
36530,7
36531,6
36532,8
36557,1
36560,2
36570,8
36573,1
36574,7
36578,8
36582,2
36584,8
36585,8
36588,6
36589,8
36604,8
36623,7
36626,1
36634,2
36635,4
36644,3
36647,8
36657,8
36659,8
36660,4
36666,5
36668,5
36673,6
36674,8
36675,6
36681,8
36685,8
36690,8
36697,8
36706,7
36708,3
36720,8
36721,7
36727,7
36729,1
36730,7
36731,6
36735,6
36736,7
36740,6
36745,7
36747,6
36748,8
36753,4
36757,7
36758,8
36763,5
36764,8
36766,7
36771,8
36773,5
36788,3
36791,4
36799,8
36802,5
36805,7
36806,8
36809,3
36811,8
36815,8
36817,8
36822,8
36826,8
36829,4
36840,3
36841,8
36850,8
36851,7
36864,6
36865,8
36867,7
36869,7
36872,5
36889,3
36893,5
36896,6
36897,1
36900,8
36918,1
36921,8
36923,7
36925,1
36926,8
36927,6
36928,8
36929,5
36932,1
36933,8
36936,7
36937,4
36945,8
36948,6
36949,7
36952,4
36953,8
36956,7
36960,6
36974,7
36976,7
36977,8
36978,7
36979,8
36984,8
36986,7
36992,1
36993,6
37011,3
37014,8
37015,8
37016,8
37020,6
37021,5
37025,8
37034,8
37035,7
37045,7
37046,2
37047,2
37050,8
37055,7
37056,7
37061,8
37062,7
37077,3
37078,1
37079,8
37083,7
37091,8
37104,1
37109,6
37112,7
37114,7
37115,3
37117,8
37119,4
37120,1
37124,8
37126,1
37127,7
37129,8
37133,4
37134,8
37135,8
37136,4
37137,8
37149,4
37154,8
37165,7
37170,6
37174,5
37188,1
37194,3
37199,1
37202,2
37206,7
37215,8
37229,7
37230,5
37239,8
37242,8
37251,1
37258,3
37265,3
37267,8
37268,8
37271,6
37277,8
37282,1
37287,2
37288,7
37298,8
37304,1
37312,7
37314,3
37316,5
37318,7
37320,8
37321,2
37324,2
37325,7
37327,2
37334,8
37343,6
37347,8
37359,6
37363,7
37367,8
37368,5
37371,4
37373,8
37378,8
37386,8
37389,1
37392,8
37393,1
37397,4
37399,4
37401,1
37414,6
37417,3
37422,1
37423,5
37429,7
37430,8
37433,8
37437,7
37453,7
37454,8
37459,4
37462,8
37468,6
37469,4
37472,8
37473,4
37474,5
37477,5
37480,5
37481,6
37485,8
37488,8
37491,7
37494,8
37497,5
37501,3
37514,6
37519,7
37521,4
37528,7
37538,3
37543,7
37545,4
37551,4
37553,1
37557,2
37563,7
37566,3
37567,7
37568,7
37576,2
37577,8
37578,4
37580,8
37596,1
37597,3
37598,8
37602,8
37603,5
37606,1
37614,7
37619,8
37625,7
37626,1
37631,4
37634,1
37640,4
37643,7
37644,6
37646,8
37648,5
37653,7
37654,7
37662,4
37663,3
37665,8
37668,3
37670,2
37673,4
37674,7
37675,5
37681,8
37685,7
37687,8
37696,7
37704,4
37713,8
37714,8
37720,4
37723,1
37724,5
37733,7
37738,7
37746,7
37754,7
37755,8
37757,6
37768,6
37770,8
37782,8
37791,2
37802,8
37805,8
37810,7
37812,4
37819,6
37821,1
37823,8
37826,8
37830,7
37836,8
37843,3
37846,7
37847,8
37850,8
37855,5
37856,7
37861,4
37865,8
37866,8
37867,8
37869,2
37874,3
37877,7
37885,3
37886,5
37887,8
37892,7
37895,4
37896,8
37897,2
37899,1
37901,7
37903,8
37909,6
37912,7
37913,1
37920,7
37931,5
37936,8
37941,8
37944,5
37945,7
37949,8
37951,5
37952,2
37962,1
37964,2
37967,5
37970,5
37975,8
37976,4
37988,8
37990,8
37991,8
37993,5
37994,1
37995,8
37996,1
37999,4
38008,4
38011,7
38015,4
38016,7
38018,5
38021,6
38028,8
38029,1
38036,7
38037,6
38041,6
38046,6
38051,8
38054,8
38057,6
38060,7
38062,8
38067,8
38068,4
38073,5
38074,8
38076,3
38077,8
38079,7
38081,8
38083,3
38086,6
38089,8
38092,6
38097,8
38100,8
38103,7
38114,8
38117,7
38119,8
38121,2
38124,6
38129,7
38130,6
38132,8
38137,5
38141,8
38153,8
38154,8
38161,8
38163,2
38168,8
38177,8
38182,5
38183,5
38196,8
38201,2
38214,7
38215,7
38222,8
38236,4
38237,2
38238,8
38251,2
38252,6
38253,4
38255,3
38264,7
38266,7
38267,6
38269,6
38271,6
38272,7
38275,7
38277,1
38282,3
38283,1
38284,6
38288,7
38289,8
38300,7
38302,6
38304,8
38306,3
38307,8
38317,7
38319,4
38328,8
38342,8
38348,7
38354,2
38355,5
38356,8
38358,1
38368,2
38369,2
38396,8
38397,7
38399,7
38403,6
38407,7
38409,3
38412,8
38428,4
38429,7
38433,6
38434,8
38438,2
38465,7
38466,7
38470,8
38471,5
38474,5
38475,2
38484,5
38490,7
38499,7
38503,4
38505,8
38514,8
38516,6
38518,5
38522,1
38523,3
38526,8
38528,8
38530,6
38533,8
38537,8
38538,8
38544,7
38546,4
38555,6
38558,4
38560,4
38566,1
38573,8
38574,4
38576,8
38577,8
38583,7
38586,5
38593,8
38598,4
38601,8
38625,1
38626,8
38637,8
38642,8
38646,8
38649,7
38652,8
38653,8
38654,1
38656,7
38666,4
38667,5
38675,8
38678,8
38681,8
38703,8
38712,6
38715,7
38717,7
38732,8
38733,6
38735,7
38741,1
38746,8
38750,8
38767,3
38773,8
38775,6
38778,8
38779,4
38781,5
38784,7
38792,5
38801,8
38802,2
38811,7
38816,4
38818,3
38820,7
38822,3
38826,8
38838,7
38839,7
38844,1
38845,5
38848,4
38850,8
38851,5
38853,4
38867,8
38871,3
38878,7
38881,7
38883,4
38887,8
38893,8
38895,8
38901,8
38904,5
38917,6
38918,7
38919,3
38922,4
38927,6
38929,7
38942,3
38945,8
38946,7
38951,7
38958,5
38968,4
38971,8
38976,8
38978,8
38987,6
38988,3
38990,5
38991,6
38997,4
38998,7
39002,7
39015,6
39030,5
39031,3
39040,8
39042,8
39047,8
39049,2
39053,7
39060,7
39061,4
39066,6
39071,4
39073,8
39075,3
39076,5
39079,8
39082,4
39084,8
39086,8
39087,1
39090,3
39091,1
39096,8
39099,7
39102,8
39106,4
39108,5
39111,7
39114,4
39115,3
39117,8
39119,3
39123,1
39131,8
39146,5
39148,7
39149,1
39157,4
39160,5
39161,1
39163,8
39164,7
39177,4
39181,8
39186,3
39202,7
39205,8
39207,6
39208,7
39213,5
39217,8
39220,8
39228,4
39229,6
39233,3
39240,4
39244,4
39246,8
39249,8
39255,7
39256,7
39269,5
39274,7
39277,2
39288,7
39289,7
39290,6
39291,3
39293,7
39299,4
39307,6
39308,2
39316,8
39318,8
39319,7
39327,1
39337,2
39339,8
39342,7
39345,8
39353,7
39371,3
39373,4
39375,7
39382,7
39384,2
39387,8
39392,6
39395,1
39396,2
39402,7
39403,2
39406,4
39414,6
39418,2
39426,7
39428,6
39429,6
39432,3
39436,3
39439,7
39449,8
39452,4
39458,5
39460,4
39464,8
39466,6
39467,1
39470,3
39475,7
39476,8
39477,1
39481,7
39486,6
39489,6
39494,8
39496,7
39504,2
39506,2
39507,7
39508,8
39509,4
39514,6
39529,7
39532,8
39536,4
39539,4
39542,5
39545,5
39547,6
39548,4
39552,7
39555,8
39556,4
39557,7
39559,8
39586,3
39589,3
39595,6
39596,8
39597,3
39599,7
39605,1
39612,5
39615,8
39624,7
39626,4
39627,4
39633,7
39638,3
39643,7
39657,6
39659,8
39664,4
39665,8
39669,8
39691,3
39693,3
39698,8
39700,7
39709,7
39712,7
39713,1
39726,1
39730,8
39732,7
39740,8
39742,8
39755,7
39756,7
39759,3
39761,6
39763,7
39764,8
39769,7
39784,3
39786,4
39789,1
39790,2
39796,8
39797,8
39799,8
39802,3
39818,8
39825,7
39826,7
39830,5
39832,8
39833,8
39852,8
39853,6
39860,4
39865,7
39866,6
39867,8
39874,7
39882,5
39889,3
39893,6
39895,3
39898,8
39901,4
39907,8
39908,5
39910,4
39911,1
39924,7
39928,4
39929,7
39937,8
39939,2
39944,4
39948,8
39951,5
39958,3
39959,1
39967,8
39972,8
39975,7
39978,7
40004,6
40016,7
40026,3
40028,8
40036,5
40040,4
40041,7
40042,6
40043,6
40050,4
40052,8
40053,2
40061,8
40063,8
40078,1
40084,8
40085,6
40087,5
40090,6
40091,4
40093,1
40098,1
40099,4
40102,5
40104,8
40109,1
40113,6
40118,8
40122,6
40124,8
40125,1
40127,5
40129,8
40130,3
40131,7
40136,6
40146,5
40150,8
40151,6
40160,8
40162,8
40163,3
40171,7
40173,6
40181,4
40182,4
40184,8
40195,2
40197,7
40198,7
40209,5
40211,4
40212,7
40213,8
40224,7
40228,6
40237,8
40244,8
40250,5
40252,6
40257,7
40258,2
40262,8
40268,1
40273,2
40282,8
40285,3
40286,8
40298,8
40299,8
40311,6
40313,8
40314,8
40316,8
40317,7
40320,3
40327,8
40345,8
40346,6
40348,4
40357,8
40364,8
40367,5
40368,1
40376,5
40377,7
40378,4
40386,8
40388,8
40393,4
40405,2
40406,5
40413,8
40414,7
40415,8
40418,8
40423,1
40427,8
40428,4
40429,3
40432,2
40434,6
40435,4
40442,3
40447,3
40457,7
40458,8
40470,5
40471,6
40472,3
40477,5
40479,6
40483,2
40484,7
40486,5
40488,8
40492,5
40496,7
40498,6
40499,7
40504,3
40513,7
40514,2
40520,6
40523,4
40527,5
40537,7
40538,3
40540,1
40541,1
40548,8
40562,8
40563,8
40569,7
40570,6
40573,5
40574,1
40576,1
40577,6
40579,8
40589,5
40593,8
40599,8
40601,8
40610,6
40616,8
40624,4
40626,8
40630,3
40633,7
40644,6
40658,8
40663,7
40666,1
40673,3
40677,8
40680,7
40684,6
40690,7
40693,8
40702,2
40703,7
40704,6
40707,2
40709,8
40713,7
40723,3
40735,7
40742,8
40745,8
40749,8
40755,3
40762,8
40771,8
40773,8
40779,8
40783,6
40789,7
40791,5
40793,5
40795,8
40801,5
40815,1
40817,5
40822,4
40823,7
40825,6
40828,7
40833,8
40834,8
40847,8
40848,8
40854,8
40858,8
40859,7
40861,1
40864,8
40865,3
40866,7
40867,4
40871,8
40873,1
40881,6
40887,8
40898,4
40902,1
40905,8
40907,6
40908,7
40915,6
40923,3
40928,6
40929,4
40942,8
40947,8
40952,3
40958,6
40959,7
40960,4
40971,7
40979,8
40988,6
40989,8
40991,3
40993,4
41003,6
41006,6
41007,8
41008,4
41009,7
41015,7
41022,4
41023,6
41025,8
41026,4
41029,8
41030,7
41032,8
41036,5
41037,2
41038,8
41046,4
41053,8
41067,1
41069,8
41084,6
41089,4
41091,5
41095,5
41100,6
41102,5
41104,1
41109,2
41113,3
41119,4
41120,1
41126,4
41129,7
41141,2
41142,3
41147,5
41151,8
41155,2
41162,6
41169,7
41170,8
41175,8
41187,6
41190,8
41202,6
41207,8
41208,7
41214,4
41216,7
41218,7
41225,8
41226,8
41233,8
41240,7
41241,8
41242,4
41249,3
41251,7
41253,6
41254,8
41256,2
41259,7
41260,8
41261,5
41265,8
41274,6
41284,8
41296,8
41298,8
41300,8
41302,8
41311,6
41313,8
41314,6
41318,8
41320,6
41333,8
41353,8
41357,6
41360,8
41365,2
41370,8
41372,3
41375,3
41378,2
41379,6
41381,8
41382,6
41385,4
41392,4
41396,8
41406,7
41410,8
41419,5
41420,4
41421,2
41426,1
41429,7
41430,8
41444,7
41450,7
41451,3
41452,7
41454,4
41459,8
41463,7
41464,8
41465,4
41466,8
41467,1
41474,6
41478,8
41485,7
41488,2
41491,5
41503,8
41512,2
41516,2
41521,3
41525,5
41527,7
41531,8
41534,3
41535,5
41538,7
41542,2
41547,6
41548,5
41552,8
41560,4
41561,2
41567,6
41569,7
41578,8
41584,4
41587,2
41590,7
41592,6
41603,4
41608,7
41610,8
41617,7
41621,6
41622,2
41623,8
41626,8
41627,5
41630,8
41631,7
41632,8
41635,7
41647,4
41649,5
41651,8
41652,8
41653,5
41663,5
41670,8
41672,8
41673,7
41676,7
41677,4
41681,1
41685,2
41692,8
41695,4
41699,6
41702,8
41707,5
41708,8
41710,8
41713,8
41716,8
41718,1
41731,6
41735,3
41744,8
41746,7
41753,4
41754,8
41758,8
41759,7
41780,8
41785,4
41787,8
41803,7
41810,8
41812,7
41817,8
41824,8
41829,7
41844,7
41854,2
41855,2
41856,7
41860,8
41868,7
41870,8
41882,6
41885,8
41900,7
41901,3
41906,8
41909,6
41915,2
41923,7
41931,8
41935,7
41939,1
41942,8
41948,8
41950,8
41962,6
41969,6
41974,2
41977,7
41978,1
41980,3
41983,3
41988,4
41992,8
41994,4
41998,4
42003,3
42006,7
42008,4
42009,7
42015,8
42019,7
42020,2
42031,6
42035,2
42036,7
42042,2
42045,6
42049,6
42051,8
42052,8
42054,7
42057,2
42058,4
42059,7
42061,8
42067,1
42070,8
42071,5
42072,4
42076,4
42079,6
42080,7
42084,8
42085,3
42088,8
42089,1
42093,8
42096,4
42102,6
42119,6
42120,8
42121,7
42125,4
42135,8
42138,1
42143,3
42151,8
42156,8
42157,3
42164,4
42166,8
42168,3
42170,7
42175,6
42176,4
42178,8
42187,6
42200,4
42201,3
42204,8
42205,5
42206,7
42210,8
42212,5
42215,6
42219,8
42227,8
42229,7
42231,2
42238,8
42248,3
42250,8
42251,7
42252,1
42256,7
42257,6
42261,8
42278,4
42286,8
42292,8
42297,8
42299,4
42302,8
42307,3
42320,8
42322,4
42324,7
42326,6
42328,7
42329,1
42330,7
42331,1
42333,4
42334,8
42336,5
42340,2
42341,8
42345,3
42347,1
42349,8
42350,6
42354,8
42364,5
42366,6
42372,7
42392,1
42395,2
42400,7
42403,5
42417,4
42422,7
42429,7
42431,3
42432,6
42433,1
42437,6
42440,2
42443,7
42445,8
42447,7
42466,6
42471,4
42476,4
42488,7
42494,6
42502,8
42510,8
42513,8
42514,7
42516,3
42517,8
42521,8
42526,7
42530,4
42539,4
42541,2
42548,7
42549,7
42551,1
42552,5
42577,2
42580,8
42582,7
42589,8
42590,2
42591,5
42596,6
42597,8
42598,8
42600,8
42602,5
42612,2
42615,6
42618,2
42619,8
42620,4
42624,5
42629,6
42630,8
42637,8
42638,4
42642,7
42648,7
42650,5
42655,8
42670,8
42676,4
42679,7
42680,7
42681,7
42686,1
42688,3
42697,6
42700,2
42712,2
42726,2
42729,8
42731,8
42732,6
42735,7
42736,6
42742,8
42744,3
42746,8
42751,8
42756,7
42776,4
42785,3
42786,8
42794,8
42802,4
42806,3
42829,6
42831,2
42833,7
42834,4
42835,2
42837,4
42845,8
42847,2
42848,7
42849,2
42861,3
42864,7
42867,7
42869,8
42877,8
42881,2
42883,7
42886,8
42887,8
42890,4
42892,7
42898,8
42906,7
42908,4
42910,2
42913,1
42915,8
42918,6
42920,8
42921,8
42925,5
42930,1
42936,4
42937,7
42938,7
42940,8
42941,6
42942,5
42946,1
42950,1
42955,8
42957,8
42959,3
42960,1
42962,1
42963,7
42964,1
42965,8
42993,6
43002,8
43003,6
43006,8
43010,8
43012,7
43014,7
43016,2
43023,6
43030,7
43031,4
43032,4
43033,3
43034,8
43035,3
43042,7
43046,4
43048,5
43050,1
43052,7
43059,4
43061,1
43063,3
43066,6
43070,7
43078,5
43080,8
43084,5
43085,8
43087,8
43091,8
43102,2
43103,1
43105,1
43114,4
43117,1
43118,5
43121,7
43125,3
43132,2
43136,4
43138,7
43142,6
43148,2
43155,1
43167,4
43173,8
43186,7
43188,7
43190,2
43191,1
43194,2
43195,7
43196,5
43198,8
43203,8
43207,8
43218,8
43222,8
43226,8
43229,5
43238,6
43248,8
43252,4
43254,3
43257,4
43262,8
43263,8
43271,7
43273,8
43281,8
43285,8
43286,7
43288,8
43298,8
43301,8
43303,2
43306,6
43308,8
43309,5
43312,1
43314,8
43316,4
43320,8
43322,7
43323,8
43332,7
43334,6
43342,8
43343,7
43344,6
43350,4
43352,1
43353,7
43360,6
43361,8
43380,8
43391,7
43398,4
43399,6
43403,3
43407,1
43408,6
43413,4
43424,8
43425,6
43428,8
43429,8
43431,5
43432,8
43437,6
43444,6
43445,8
43446,8
43447,1
43452,7
43459,8
43465,7
43466,8
43470,8
43473,4
43475,8
43476,8
43477,1
43484,1
43488,8
43493,8
43497,5
43498,8
43500,8
43502,2
43504,6
43509,5
43510,8
43515,4
43517,4
43519,1
43520,8
43524,2
43532,1
43534,8
43535,7
43539,6
43540,8
43542,2
43546,8
43552,7
43554,8
43558,8
43570,7
43571,3
43577,6
43579,2
43580,5
43584,8
43595,8
43596,8
43599,4
43600,4
43602,8
43603,8
43605,8
43611,7
43612,5
43613,2
43619,4
43624,5
43626,7
43627,7
43629,7
43633,8
43635,6
43636,8
43641,8
43646,4
43655,7
43656,8
43663,8
43665,7
43668,8
43674,2
43677,3
43680,8
43685,2
43689,7
43692,7
43693,4
43694,5
43701,8
43705,8
43706,8
43710,5
43712,1
43720,8
43723,8
43724,8
43725,5
43736,1
43737,8
43738,4
43741,4
43744,7
43745,7
43751,2
43754,1
43756,8
43760,6
43762,8
43763,8
43765,8
43770,7
43774,8
43777,3
43786,8
43788,8
43790,7
43791,8
43794,7
43807,6
43808,8
43811,8
43813,7
43822,1
43825,8
43826,8
43830,3
43837,7
43839,6
43842,8
43844,3
43845,8
43852,5
43855,8
43866,7
43867,4
43873,8
43874,2
43879,4
43880,8
43890,7
43892,2
43894,1
43897,7
43904,7
43906,7
43908,4
43925,1
43929,4
43936,2
43943,5
43946,4
43948,8
43949,8
43953,8
43955,7
43956,8
43962,7
43963,6
43967,7
43970,6
43971,5
43972,6
43979,4
43981,7
43986,6
43988,2
43989,1
43993,7
43994,7
43996,4
43998,8
43999,8
44002,6
44003,6
44006,8
44007,4
44012,4
44013,7
44014,7
44031,7
44034,8
44038,1
44040,8
44041,7
44044,6
44047,7
44050,1
44056,8
44067,8
44071,3
44075,5
44081,3
44085,4
44087,5
44102,1
44103,7
44106,8
44109,8
44114,4
44119,4
44120,8
44126,8
44132,6
44133,7
44136,2
44137,7
44138,7
44140,2
44145,5
44146,6
44150,7
44159,6
44165,2
44166,8
44168,8
44178,3
44180,6
44183,7
44184,4
44188,8
44200,6
44211,7
44212,4
44213,7
44216,8
44217,6
44221,5
44226,5
44227,8
44230,6
44231,4
44236,1
44241,2
44243,4
44245,8
44252,4
44254,1
44255,8
44256,5
44264,7
44270,4
44272,8
44277,8
44283,8
44286,7
44287,3
44294,7
44297,1
44306,2
44317,8
44319,6
44320,6
44334,8
44337,7
44342,8
44346,7
44348,6
44349,5
44350,7
44352,5
44358,5
44359,4
44361,5
44368,6
44375,1
44381,6
44387,7
44389,7
44398,8
44400,1
44405,8
44413,8
44415,3
44428,6
44429,8
44431,6
44437,7
44439,8
44441,3
44443,6
44454,8
44457,7
44459,4
44466,2
44467,8
44469,7
44471,8
44475,2
44484,8
44494,4
44496,5
44499,8
44500,7
44504,7
44505,7
44506,2
44510,7
44513,4
44515,4
44522,6
44526,8
44531,1
44535,8
44537,2
44538,8
44559,8
44566,1
44569,8
44570,3
44580,8
44582,8
44592,8
44597,4
44599,8
44600,8
44606,1
44609,1
44611,7
44616,1
44620,7
44626,8
44627,6
44629,4
44630,4
44633,6
44635,7
44636,6
44639,8
44644,2
44653,3
44654,4
44655,7
44666,8
44667,1
44669,4
44671,7
44685,8
44687,8
44692,7
44698,2
44707,2
44717,5
44718,6
44722,7
44725,2
44727,2
44728,6
44731,4
44732,5
44736,8
44737,7
44743,7
44747,7
44749,5
44754,6
44756,8
44757,7
44761,7
44764,3
44766,7
44769,8
44771,6
44772,6
44776,6
44790,5
44794,1
44797,8
44798,8
44810,7
44811,4
44818,3
44819,7
44820,1
44827,8
44830,8
44835,5
44839,7
44840,8
44844,6
44856,2
44858,2
44869,7
44870,5
44875,4
44876,3
44877,3
44878,3
44881,5
44895,8
44909,8
44913,4
44915,7
44916,5
44917,2
44918,7
44919,8
44923,8
44933,8
44934,8
44937,7
44938,7
44939,8
44942,7
44943,3
44947,3
44950,6
44968,6
44970,4
44974,7
44982,8
44990,3
44992,6
44994,8
44995,8
44999,6
45003,8
45005,8
45006,6
45008,8
45010,8
45012,4
45013,8
45018,7
45019,1
45025,6
45026,6
45028,4
45029,5
45030,7
45032,7
45038,4
45039,4
45041,1
45045,3
45054,8
45057,7
45061,4
45064,4
45071,1
45076,7
45079,3
45083,4
45084,7
45085,1
45093,7
45095,2
45097,8
45099,6
45101,8
45102,8
45115,6
45119,4
45127,3
45128,3
45138,1
45141,6
45146,8
45151,6
45152,8
45155,7
45158,8
45169,7
45175,3
45183,7
45196,7
45198,8
45199,8
45200,7
45211,1
45213,4
45214,5
45216,7
45227,1
45234,8
45239,3
45240,2
45244,6
45246,8
45248,7
45251,4
45259,8
45263,3
45272,7
45282,4
45291,8
45294,4
45295,4
45301,4
45303,4
45305,5
45319,7
45321,7
45325,2
45333,3
45342,1
45343,7
45344,1
45345,8
45349,8
45350,8
45352,6
45355,7
45356,8
45357,8
45372,8
45373,4
45377,2
45378,6
45381,6
45383,8
45384,8
45389,8
45393,8
45395,8
45399,8
45400,7
45402,8
45408,7
45415,5
45419,8
45422,7
45423,4
45429,8
45431,8
45447,4
45448,4
45449,2
45450,4
45454,4
45456,2
45459,8
45460,4
45464,3
45465,8
45466,8
45467,5
45468,8
45472,1
45479,8
45480,8
45481,5
45496,4
45506,7
45512,8
45516,7
45521,8
45532,3
45534,6
45535,8
45540,8
45542,8
45544,3
45545,4
45550,7
45559,8
45560,2
45568,8
45573,4
